waktu,data
2021-05-08 23:11:49,7792.4
2021-05-08 23:21:49,7792.5
2021-05-09 00:01:49,7793
2021-05-09 00:21:49,7793.3
2021-05-09 00:31:49,7793.5
2021-05-09 00:41:49,7793.8
2021-05-09 01:01:49,7794.1
2021-05-09 01:21:49,7794.7
2021-05-09 02:35:35,7795.5
2021-05-09 02:55:35,7795.8
2021-05-09 03:25:35,7796.3
2021-05-09 03:35:35,7796
2021-05-09 03:45:35,7796
2021-05-09 04:15:35,7796.3
2021-05-09 04:35:35,7796.2
2021-05-09 04:55:35,7795.9
2021-05-09 05:15:35,7796.1
2021-05-09 06:15:34,7796.5
2021-05-09 07:45:34,7795.8
2021-05-09 08:45:34,7795.6
2021-05-09 09:35:34,7795.3
2021-05-09 10:25:34,7794.8
2021-05-09 11:35:34,7793.7
2021-05-09 11:45:34,7793.4
2021-05-09 12:05:34,7792.8
2021-05-09 12:25:34,7792.8
2021-05-09 12:45:34,7792.5
2021-05-09 13:05:34,7792.3
2021-05-09 13:25:34,7792.1
2021-05-09 13:35:34,7791.9
2021-05-09 13:45:34,7791.9
2021-05-09 13:55:34,7792
2021-05-09 14:05:34,7791.6
2021-05-09 14:25:34,7791.6
2021-05-09 14:35:34,7791.5
2021-05-09 14:45:34,7791.4
2021-05-09 14:55:34,7791.3
2021-05-09 15:05:34,7791.4
2021-05-09 15:25:34,7790.8
2021-05-09 15:35:34,7790.7
2021-05-09 15:45:34,7793.3
2021-05-09 16:05:34,7800.2
2021-05-09 16:15:34,7802.3
2021-05-09 16:35:34,7800.5
2021-05-09 17:25:34,7795.3
2021-05-09 17:45:34,7794.5
2021-05-09 18:05:34,7793.5
2021-05-09 20:05:33,7791
2021-05-09 05:05:35,7796.4
2021-05-09 05:25:35,7796.3
2021-05-09 05:35:34,7796.2
2021-05-09 05:45:34,7796.4
2021-05-09 05:55:34,7796.5
2021-05-09 06:05:34,7796.5
2021-05-09 06:25:34,7796.6
2021-05-09 06:35:34,7796.5
2021-05-09 06:45:34,7796.6
2021-05-09 06:55:34,7796.6
2021-05-09 07:05:34,7796.6
2021-05-09 07:15:34,7796.1
2021-05-09 07:25:34,7796
2021-05-09 07:35:34,7795.8
2021-05-09 07:55:34,7795.7
2021-05-09 08:05:34,7795.6
2021-05-09 08:15:34,7795.8
2021-05-09 08:25:34,7795.7
2021-05-09 08:35:34,7795.6
2021-05-09 08:55:34,7795.5
2021-05-09 09:05:34,7795.5
2021-05-09 09:15:34,7795.3
2021-05-09 09:25:34,7795.3
2021-05-09 09:45:34,7795.2
2021-05-09 09:55:34,7795.1
2021-05-09 10:05:34,7795.1
2021-05-09 10:15:34,7794.9
2021-05-09 10:35:34,7794.7
2021-05-09 10:45:34,7794.7
2021-05-09 10:55:34,7794.5
2021-05-09 11:05:34,7794.4
2021-05-09 11:15:34,7794.2
2021-05-09 11:25:34,7793.9
2021-05-09 11:55:34,7793.2
2021-05-09 12:15:34,7792.8
2021-05-09 12:35:34,7792.7
2021-05-09 12:55:34,7792.4
2021-05-09 13:15:34,7792.2
2021-05-09 14:15:34,7791.7
2021-05-09 15:15:34,7790.9
2021-05-09 15:55:34,7797.5
2021-05-09 16:25:34,7802.1
2021-05-09 16:45:34,7799.1
2021-05-09 16:55:34,7797.9
2021-05-09 17:05:34,7797.1
2021-05-09 17:15:34,7796.2
2021-05-09 17:35:34,7794.9
2021-05-03 13:53:45,7731.7
2021-05-03 14:03:45,7731.8
2021-05-09 17:55:34,7793.9
2021-05-03 14:13:44,7731.8
2021-05-03 14:23:44,7731.8
2021-05-09 18:15:34,7793.2
2021-05-03 14:33:44,7731.8
2021-05-03 14:43:44,7731.8
2021-05-09 18:25:34,7792.5
2021-05-03 14:53:44,7731.9
2021-05-09 18:35:34,7792.4
2021-05-03 15:03:44,7732
2021-05-09 18:55:34,7792.1
2021-05-03 15:13:44,7731.9
2021-05-03 15:23:44,7731.8
2021-05-09 19:05:34,7792
2021-05-03 15:33:44,7731.8
2021-05-09 19:15:34,7791.6
2021-05-03 15:43:44,7731.9
2021-05-03 15:53:44,7731.7
2021-05-09 19:25:34,7791.5
2021-05-09 19:35:33,7791.2
2021-05-03 16:03:44,7731.8
2021-05-03 16:13:44,7731.7
2021-05-03 16:23:44,7731.8
2021-05-09 19:45:33,7791.1
2021-05-03 16:33:44,7731.7
2021-05-09 19:55:33,7790.9
2021-05-03 16:43:44,7731.8
2021-05-09 20:15:33,7790.9
2021-05-03 16:53:44,7731.7
2021-05-03 17:03:44,7731.7
2021-05-09 20:45:33,7790.8
2021-05-03 17:13:44,7731.7
2021-05-03 17:23:44,7731.6
2021-05-09 20:55:33,7790.8
2021-05-03 17:33:44,7731.6
2021-05-03 17:43:44,7731.8
2021-05-09 21:05:33,7790.8
2021-05-03 17:53:44,7731.6
2021-05-09 21:15:33,7790.7
2021-05-03 18:03:44,7731.6
2021-05-03 18:13:44,7731.8
2021-05-03 18:33:44,7731.8
2021-05-03 18:43:44,7731.8
2021-05-03 18:53:44,7731.8
2021-05-03 19:53:44,7732
2021-05-03 21:23:44,7731.8
2021-05-03 21:43:44,7731.9
2021-05-03 22:23:44,7731.7
2021-05-03 23:03:44,7732
2021-05-10 11:45:32,7783.5
2021-05-10 12:15:32,7782.9
2021-05-13 13:35:27,7754.5
2021-05-13 13:55:27,7754.3
2021-05-13 14:15:27,7754.3
2021-05-13 14:35:27,7754.2
2021-05-13 14:45:27,7754.1
2021-05-09 20:25:33,7790.8
2021-05-09 20:35:33,7790.8
2021-05-09 21:25:33,7790.6
2021-05-09 22:25:33,7789.7
2021-05-09 22:55:33,7789.5
2021-05-10 00:25:33,7789.1
2021-05-10 00:35:33,7788.9
2021-05-10 01:05:33,7788.6
2021-05-10 01:15:33,7788.6
2021-05-10 01:25:33,7788.6
2021-05-10 01:55:33,7788.6
2021-05-10 02:55:33,7787.5
2021-05-10 03:45:34,7791.4
2021-05-10 04:05:33,7789.7
2021-05-10 04:15:33,7789.2
2021-05-10 04:45:33,7788.3
2021-05-10 04:55:33,7788.2
2021-05-10 05:15:33,7787.8
2021-05-10 05:35:33,7788.8
2021-05-10 06:05:33,7787.5
2021-05-10 06:15:33,7787.3
2021-05-10 06:45:33,7786.6
2021-05-10 06:55:33,7786.5
2021-05-10 07:25:33,7786.3
2021-05-10 08:45:33,7785.6
2021-05-10 09:15:33,7785.1
2021-05-10 10:15:32,7784.2
2021-05-10 10:55:32,7783.8
2021-05-13 15:25:27,7754
2021-05-13 15:55:27,7754
2021-05-13 16:25:27,7753.4
2021-05-03 18:23:44,7731.7
2021-05-09 21:35:33,7790.4
2021-05-09 21:45:33,7790.4
2021-05-09 21:55:33,7790.3
2021-05-03 19:03:44,7731.9
2021-05-03 19:13:44,7732.1
2021-05-03 19:23:44,7731.8
2021-05-09 22:05:33,7790.1
2021-05-03 19:33:44,7732
2021-05-09 22:15:33,7790
2021-05-03 19:43:44,7732
2021-05-09 22:35:33,7789.6
2021-05-03 20:03:44,7732
2021-05-03 20:13:44,7731.9
2021-05-03 20:23:44,7731.9
2021-05-09 22:45:33,7789.7
2021-05-03 20:33:44,7731.9
2021-05-03 20:43:44,7731.9
2021-05-03 20:53:44,7732
2021-05-03 21:03:44,7731.8
2021-05-03 21:13:44,7731.9
2021-05-09 23:05:33,7789.4
2021-05-09 23:15:33,7789.4
2021-05-03 21:33:44,7731.7
2021-05-09 23:25:33,7789.3
2021-05-03 21:53:44,7731.9
2021-05-03 22:03:44,7731.8
2021-05-03 22:13:44,7731.9
2021-05-03 22:33:44,7731.7
2021-05-03 22:43:44,7731.7
2021-05-03 22:53:44,7731.9
2021-05-09 23:35:33,7789.3
2021-05-03 23:13:44,7731.9
2021-05-03 23:23:44,7732
2021-05-09 23:45:33,7789.4
2021-05-09 23:55:33,7789.2
2021-05-03 23:33:44,7731.9
2021-05-03 23:43:44,7731.9
2021-05-10 00:05:33,7789.1
2021-05-03 23:53:44,7732
2021-05-04 00:03:44,7731.9
2021-05-04 00:13:44,7731.8
2021-05-10 00:15:33,7789.2
2021-05-04 00:23:44,7732
2021-05-04 00:33:44,7732
2021-05-04 00:43:44,7731.8
2021-05-10 00:45:33,7788.7
2021-05-04 00:53:44,7731.9
2021-05-10 00:55:33,7788.6
2021-05-04 01:03:44,7732
2021-05-04 01:13:44,7731.4
2021-05-04 01:23:44,7731.1
2021-05-10 01:35:33,7788.6
2021-05-04 01:33:44,7731
2021-05-04 01:43:44,7731
2021-05-10 01:45:33,7788.3
2021-05-04 01:53:44,7731.4
2021-05-04 02:03:44,7730.9
2021-05-10 02:05:33,7788.3
2021-05-04 02:13:43,7730.9
2021-05-04 02:23:43,7730.6
2021-05-10 02:15:33,7788.1
2021-05-04 02:33:43,7731.6
2021-05-04 02:43:43,7731.4
2021-05-10 02:25:33,7787.8
2021-05-04 02:53:43,7730.7
2021-05-10 02:35:33,7787.6
2021-05-04 03:03:43,7731.8
2021-05-10 02:45:33,7787.4
2021-05-04 03:13:43,7730.6
2021-05-04 03:23:43,7729.7
2021-05-04 03:33:43,7731.2
2021-05-10 03:05:33,7787.2
2021-05-04 03:43:43,7730.7
2021-05-10 03:15:33,7787.2
2021-05-04 03:53:43,7729.6
2021-05-04 04:03:43,7731
2021-05-10 03:25:33,7791.7
2021-05-04 04:13:43,7731.2
2021-05-10 03:35:34,7792.1
2021-05-04 04:23:43,7730.4
2021-05-04 04:33:43,7730.6
2021-05-10 03:55:34,7790
2021-05-04 04:43:43,7729.7
2021-05-04 04:53:43,7730.1
2021-05-04 05:03:43,7730.1
2021-05-04 05:43:43,7729.5
2021-05-04 05:53:43,7729.5
2021-05-04 06:03:43,7729
2021-05-04 06:13:43,7728.2
2021-05-04 06:23:43,7729
2021-05-04 06:43:43,7727
2021-05-04 06:53:43,7727.1
2021-05-04 07:13:43,7727.4
2021-05-04 07:23:43,7727.2
2021-05-04 07:43:43,7727.2
2021-05-04 07:53:43,7727.6
2021-05-04 08:03:43,7727.5
2021-05-04 08:13:43,7727.3
2021-05-10 04:25:33,7788.8
2021-05-10 04:35:33,7788.6
2021-05-10 05:05:33,7787.9
2021-05-10 05:25:33,7788.9
2021-05-10 05:45:33,7788.3
2021-05-10 05:55:33,7787.9
2021-05-10 06:25:33,7787.1
2021-05-10 06:35:33,7786.8
2021-05-10 07:05:33,7786.4
2021-05-10 07:15:33,7786.2
2021-05-10 07:35:33,7786.3
2021-05-10 07:45:33,7786.2
2021-05-10 07:55:33,7786.1
2021-05-10 08:05:33,7785.9
2021-05-10 08:15:33,7785.8
2021-05-10 08:25:33,7785.7
2021-05-10 08:35:33,7785.7
2021-05-10 08:55:33,7785.5
2021-05-10 09:05:33,7785.4
2021-05-10 09:25:33,7784.9
2021-05-10 09:35:32,7784.7
2021-05-10 09:45:32,7784.4
2021-05-10 09:55:32,7784.3
2021-05-10 10:05:32,7784.3
2021-05-10 10:25:32,7784.1
2021-05-10 10:35:32,7784
2021-05-10 10:45:32,7783.9
2021-05-10 11:05:32,7783.8
2021-05-10 11:15:32,7783.7
2021-05-10 11:25:32,7783.6
2021-05-10 11:35:32,7783.6
2021-05-10 11:55:32,7783.3
2021-05-10 12:05:32,7783.1
2021-05-10 12:25:32,7782.6
2021-05-13 17:05:27,7753.4
2021-05-13 17:15:27,7753.3
2021-05-13 17:25:27,7753.4
2021-05-13 17:35:27,7753.4
2021-05-13 17:55:27,7753.4
2021-05-13 18:15:27,7753.3
2021-05-13 18:35:27,7753.3
2021-05-13 18:45:27,7753.1
2021-05-13 18:55:27,7753
2021-05-10 12:35:32,7782.4
2021-05-04 05:13:43,7729.7
2021-05-04 05:23:43,7729.7
2021-05-04 05:33:43,7730.2
2021-05-10 12:45:32,7782.2
2021-05-10 12:55:32,7782.1
2021-05-10 13:15:32,7782
2021-05-04 06:33:43,7727.1
2021-05-10 13:25:32,7782.1
2021-05-10 13:35:32,7781.9
2021-05-04 07:03:43,7727.8
2021-05-10 13:45:32,7781.9
2021-05-10 13:55:32,7781.8
2021-05-04 07:33:43,7726.9
2021-05-10 14:05:32,7781.7
2021-05-10 14:15:32,7781.8
2021-05-10 14:25:32,7781.9
2021-05-10 14:35:32,7781.7
2021-05-04 08:23:43,7727.4
2021-05-10 14:45:32,7781.8
2021-05-04 08:33:43,7727.6
2021-05-04 08:43:43,7727.6
2021-05-04 08:53:43,7727.6
2021-05-04 09:03:43,7728
2021-05-10 15:25:32,7781.2
2021-05-04 09:13:43,7727.6
2021-05-10 15:45:32,7780.8
2021-05-04 09:23:43,7727
2021-05-04 09:33:43,7726.4
2021-05-04 09:43:43,7726.2
2021-05-04 09:53:43,7726.2
2021-05-10 16:15:32,7780.8
2021-05-10 16:25:32,7780.8
2021-05-04 10:03:43,7726.1
2021-05-04 10:13:43,7726.1
2021-05-10 16:45:32,7780.7
2021-05-04 10:23:43,7725.9
2021-05-10 16:55:32,7780.7
2021-05-04 10:33:43,7726.1
2021-05-04 10:43:43,7726
2021-05-10 17:15:32,7780.7
2021-05-04 10:53:43,7725.8
2021-05-04 11:03:43,7726
2021-05-10 17:25:32,7780.6
2021-05-04 11:13:43,7726
2021-05-04 11:23:43,7726.5
2021-05-04 11:33:43,7726
2021-05-04 11:53:43,7725.9
2021-05-04 12:03:43,7726.6
2021-05-04 12:13:43,7727.5
2021-05-04 12:33:43,7728.3
2021-05-04 13:23:43,7728.4
2021-05-04 13:43:43,7727.4
2021-05-04 14:03:43,7727.2
2021-05-04 14:13:43,7727.2
2021-05-04 14:23:43,7727.1
2021-05-04 14:33:43,7738.9
2021-05-04 14:43:43,7766.3
2021-05-04 15:03:43,7779.1
2021-05-04 15:23:43,7774.6
2021-05-10 13:05:32,7782.1
2021-05-10 14:55:32,7781.5
2021-05-10 15:05:32,7781.6
2021-05-10 15:15:32,7781.2
2021-05-10 15:35:32,7780.9
2021-05-10 15:55:32,7780.8
2021-05-10 16:05:32,7780.8
2021-05-10 16:35:32,7780.7
2021-05-10 17:05:32,7780.8
2021-05-10 17:35:32,7780.6
2021-05-10 17:45:32,7780.5
2021-05-10 17:55:32,7780.6
2021-05-10 18:05:32,7780.5
2021-05-10 18:15:32,7780.6
2021-05-10 18:25:32,7780.5
2021-05-10 18:35:32,7780.5
2021-05-10 18:45:32,7780.5
2021-05-10 19:25:32,7780
2021-05-10 19:35:32,7779.9
2021-05-10 19:55:32,7779.9
2021-05-04 11:43:43,7726
2021-05-04 12:23:43,7728
2021-05-04 12:43:43,7728.4
2021-05-04 12:53:43,7728.2
2021-05-04 13:03:43,7728.7
2021-05-04 13:13:43,7727.9
2021-05-04 13:33:43,7727.8
2021-05-04 13:53:43,7727
2021-05-10 18:55:32,7780.4
2021-05-10 19:05:32,7780.4
2021-05-10 19:15:32,7780.2
2021-05-04 14:53:43,7774.5
2021-05-04 15:13:43,7777.9
2021-05-04 15:33:43,7771.4
2021-05-10 19:45:32,7779.9
2021-05-04 15:43:43,7768.6
2021-05-04 15:53:43,7766
2021-05-04 16:03:43,7763.6
2021-05-10 20:05:32,7779.9
2021-05-04 16:13:42,7761.7
2021-05-10 20:15:32,7779.9
2021-05-04 16:23:42,7760
2021-05-04 16:33:42,7758.5
2021-05-10 20:25:32,7779.9
2021-05-04 16:43:42,7757
2021-05-10 20:35:32,7779.8
2021-05-04 16:53:42,7755.7
2021-05-10 20:45:32,7779.9
2021-05-04 17:03:42,7753.3
2021-05-04 17:13:42,7752.1
2021-05-04 17:23:42,7751.2
2021-05-04 17:33:42,7750.3
2021-05-10 21:25:32,7779.8
2021-05-04 17:43:42,7749.4
2021-05-04 17:53:42,7748.6
2021-05-10 21:45:32,7779.8
2021-05-04 18:03:42,7747.8
2021-05-04 18:13:42,7747
2021-05-04 18:23:42,7746.3
2021-05-04 18:33:42,7745.6
2021-05-04 18:53:42,7744.5
2021-05-04 19:13:42,7743.7
2021-05-04 19:33:42,7742.8
2021-05-04 19:53:42,7742
2021-05-04 20:13:42,7740.9
2021-05-04 20:23:42,7740.6
2021-05-04 20:33:42,7740.3
2021-05-04 20:43:42,7739.9
2021-05-04 20:53:42,7739.7
2021-05-04 21:03:42,7739.4
2021-05-04 21:13:42,7739.2
2021-05-04 21:33:42,7738.4
2021-05-04 21:43:42,7738.2
2021-05-04 22:03:42,7737.6
2021-05-04 22:23:42,7737
2021-05-04 23:03:42,7735.9
2021-05-04 23:13:42,7735.6
2021-05-04 23:23:42,7735.2
2021-05-10 20:55:32,7779.9
2021-05-10 21:05:32,7779.8
2021-05-10 21:15:32,7779.9
2021-05-10 21:35:32,7779.8
2021-05-10 22:05:32,7779.7
2021-05-10 22:15:32,7779.7
2021-05-10 22:25:32,7779.7
2021-05-10 22:35:31,7779.6
2021-05-10 22:55:31,7779.3
2021-05-10 23:25:31,7779
2021-05-10 23:45:31,7778.7
2021-05-10 23:55:31,7778.5
2021-05-11 00:15:31,7778.6
2021-05-11 00:35:31,7778.4
2021-05-11 00:45:31,7778.4
2021-05-11 01:35:31,7777.9
2021-05-04 18:43:42,7745.1
2021-05-04 19:03:42,7743.9
2021-05-10 22:45:31,7779.5
2021-05-04 19:23:42,7743.2
2021-05-04 19:43:42,7742.4
2021-05-10 23:05:31,7779.3
2021-05-04 20:03:42,7741.7
2021-05-10 23:15:31,7779.2
2021-05-10 23:35:31,7778.8
2021-05-04 21:23:42,7738.8
2021-05-11 00:05:31,7778.4
2021-05-04 21:53:42,7737.9
2021-05-04 22:13:42,7737.3
2021-05-04 22:33:42,7736.7
2021-05-04 22:43:42,7736.4
2021-05-04 22:53:42,7736.2
2021-05-11 00:25:31,7778.5
2021-05-04 23:33:42,7734.9
2021-05-04 23:43:42,7734.5
2021-05-11 00:55:31,7778.3
2021-05-04 23:53:42,7734.4
2021-05-11 01:05:31,7778.3
2021-05-05 00:03:42,7734.1
2021-05-05 00:13:42,7733.8
2021-05-11 01:15:31,7778.1
2021-05-05 00:23:42,7733.7
2021-05-11 01:25:31,7778.4
2021-05-05 00:33:42,7733.6
2021-05-05 00:43:42,7733.2
2021-05-11 01:45:31,7778.2
2021-05-11 01:55:31,7777.9
2021-05-05 00:53:42,7733
2021-05-11 02:05:31,7778
2021-05-05 01:03:42,7732.9
2021-05-05 01:13:42,7732.6
2021-05-11 02:15:31,7777.7
2021-05-11 02:25:31,7777.8
2021-05-05 01:23:42,7732.5
2021-05-11 02:35:31,7777.8
2021-05-05 01:33:42,7732.1
2021-05-05 01:43:42,7732.2
2021-05-11 02:45:31,7777.9
2021-05-05 01:53:42,7732
2021-05-05 02:03:42,7731.7
2021-05-05 02:53:42,7730.4
2021-05-05 03:03:42,7730.3
2021-05-05 03:13:42,7730.1
2021-05-05 03:53:42,7725.7
2021-05-05 05:03:42,7731.8
2021-05-05 05:23:42,7731.4
2021-05-05 05:53:42,7729.5
2021-05-05 06:03:42,7727
2021-05-05 06:13:41,7727.2
2021-05-05 06:23:41,7726.6
2021-05-05 06:43:41,7726.3
2021-05-05 06:53:41,7726.8
2021-05-05 07:03:41,7725.8
2021-05-05 07:43:41,7726.5
2021-05-05 07:53:41,7726.2
2021-05-05 08:13:41,7726.1
2021-05-05 08:47:25,7725.6
2021-05-05 08:47:25,7725.6
2021-05-05 08:51:55,7725.5
2021-05-05 09:01:55,7725.2
2021-05-05 09:01:55,7725.2
2021-05-05 09:11:55,7725.2
2021-05-05 09:41:55,7724.6
2021-05-05 09:51:55,7725.3
2021-05-05 10:01:55,7730
2021-05-05 10:11:55,7733.6
2021-05-05 10:51:55,7749.6
2021-05-05 08:41:55,7760
2021-05-11 04:45:31,7776.3
2021-05-11 05:15:31,7776.4
2021-05-05 04:33:42,7760
2021-05-05 04:43:42,7760
2021-05-11 05:35:31,7776.3
2021-05-05 04:53:42,7760
2021-05-11 02:55:31,7777.4
2021-05-11 07:15:31,7775.6
2021-05-11 07:25:31,7775.5
2021-05-11 07:35:31,7775.4
2021-05-11 07:45:31,7775.4
2021-05-11 07:55:31,7775.4
2021-05-11 08:05:31,7775.3
2021-05-05 02:13:42,7731.5
2021-05-05 02:23:42,7731.4
2021-05-05 02:33:42,7731
2021-05-05 02:43:42,7731
2021-05-05 03:23:42,7729.8
2021-05-05 03:33:42,7730.2
2021-05-05 03:43:42,7728
2021-05-05 04:23:42,7728.5
2021-05-11 03:05:31,7777.5
2021-05-05 05:13:42,7731.5
2021-05-05 05:33:42,7730.6
2021-05-05 05:43:42,7729.2
2021-05-11 03:15:31,7777.5
2021-05-11 03:25:31,7777.4
2021-05-05 06:33:41,7726.5
2021-05-11 03:35:31,7777
2021-05-05 07:13:41,7725.8
2021-05-05 07:23:41,7726.6
2021-05-05 07:33:41,7726.5
2021-05-11 03:45:31,7776.7
2021-05-05 08:03:41,7726.3
2021-05-11 03:55:31,7776.7
2021-05-11 04:05:31,7776.6
2021-05-11 04:15:31,7776.3
2021-05-11 04:25:31,7776.5
2021-05-11 04:35:31,7776.8
2021-05-05 09:11:55,7725.2
2021-05-11 04:55:31,7776.4
