waktu,data
2021-06-22 18:47:01,7813.4
2021-06-22 18:57:01,7813.3
2021-06-22 19:27:01,7813.4
2021-06-22 20:07:01,7813.1
2021-06-22 20:27:01,7813
2021-06-22 20:37:01,7812.9
2021-06-22 21:17:00,7812.2
2021-06-22 21:27:00,7812
2021-06-22 21:47:00,7811.8
2021-06-22 21:57:00,7811.8
2021-06-22 22:07:00,7811.7
2021-06-22 22:27:00,7811.6
2021-06-22 22:37:00,7811.4
2021-06-22 22:47:00,7811.3
2021-06-22 22:57:00,7811.2
2021-06-22 23:07:00,7811
2021-06-22 23:47:00,7810.4
2021-06-22 23:57:00,7810.3
2021-06-23 00:07:00,7810.2
2021-06-23 00:37:00,7809.9
2021-06-23 00:47:00,7809.8
2021-06-23 00:57:00,7809.6
2021-06-23 01:27:00,7809.5
2021-06-23 01:37:00,7809.3
2021-06-23 01:47:00,7809.3
2021-06-23 01:57:00,7809.1
2021-06-23 02:17:00,7808.8
2021-06-23 02:27:00,7808.7
2021-06-23 02:37:00,7808.6
2021-06-23 03:17:00,7808.4
2021-06-23 03:27:00,7808.4
2021-06-23 03:37:00,7808.4
2021-06-23 03:47:00,7808.3
2021-06-23 04:07:00,7808.1
2021-06-23 04:27:00,7808
2021-06-23 04:37:00,7807.9
2021-06-23 04:57:00,7807.9
2021-06-23 05:17:00,7807.6
2021-06-23 05:27:00,7807.4
2021-06-23 05:57:00,7807.3
2021-06-22 11:07:01,7818.3
2021-06-22 11:57:01,7817.5
2021-06-22 12:07:01,7817.2
2021-06-22 12:27:01,7816.4
2021-06-22 12:37:01,7816.4
2021-06-22 12:47:01,7816.1
2021-06-22 13:07:01,7816
2021-06-22 13:27:01,7815.7
2021-06-22 14:17:01,7815
2021-06-22 14:27:01,7814.9
2021-06-22 14:37:01,7814.9
2021-06-22 14:57:01,7814.6
2021-06-22 15:07:01,7814.5
2021-06-22 15:17:01,7814.4
2021-06-22 15:37:01,7814.2
2021-06-22 15:57:01,7813.9
2021-06-22 16:37:01,7813.9
2021-06-22 16:57:01,7813.6
2021-06-22 17:17:01,7813.6
2021-06-22 17:27:01,7813.5
2021-06-22 17:37:01,7813.5
2021-06-22 18:07:01,7813.5
2021-06-22 19:07:01,7813.4
2021-06-22 19:17:01,7813.3
2021-06-22 19:37:01,7813.4
2021-06-22 19:47:01,7813.2
2021-06-22 19:57:01,7813.3
2021-06-22 20:17:01,7813.1
2021-06-22 20:47:01,7812.5
2021-06-22 20:57:00,7812.4
2021-06-22 21:07:00,7812.2
2021-06-22 21:37:00,7812
2021-06-22 22:17:00,7811.6
2021-06-22 23:17:00,7810.9
2021-06-22 23:27:00,7810.7
2021-06-22 23:37:00,7810.6
2021-06-23 00:17:00,7810.1
2021-06-23 00:27:00,7810
2021-06-23 01:07:00,7809.6
2021-06-23 01:17:00,7809.6
2021-06-23 02:07:00,7808.9
2021-06-23 02:47:00,7808.6
2021-06-23 02:57:00,7808.7
2021-06-23 03:07:00,7808.6
2021-06-23 03:57:00,7808.3
2021-06-23 04:17:00,7808
2021-06-23 04:47:00,7808.1
2021-06-23 05:07:00,7807.7
2021-06-23 05:37:00,7807.5
2021-06-23 05:47:00,7807.4
2021-06-23 06:07:00,7807.1
2021-06-23 06:17:00,7806.9
2021-06-23 06:27:00,7806.9
2021-06-23 06:37:00,7806.9
2021-06-23 06:47:00,7806.8
2021-06-23 07:07:00,7806.6
2021-06-23 07:17:00,7806.4
2021-06-23 07:27:00,7806.3
2021-06-23 07:37:00,7806.2
2021-06-23 08:07:00,7806
2021-06-23 08:47:00,7805.7
2021-06-23 09:17:00,7805.3
2021-06-23 09:57:00,7804.9
2021-06-23 10:17:00,7804.6
2021-06-23 10:47:00,7804.1
2021-06-23 10:57:00,7804
2021-06-23 11:17:00,7803.8
2021-06-23 06:57:00,7806.8
2021-06-23 07:47:00,7806.3
2021-06-23 07:57:00,7806.1
2021-06-23 08:17:00,7805.8
2021-06-23 08:27:00,7805.9
2021-06-23 08:37:00,7805.9
2021-06-23 08:57:00,7805.6
2021-06-23 09:07:00,7805.5
2021-06-23 09:27:00,7805.2
2021-06-23 09:37:00,7805.1
2021-06-23 09:47:00,7804.9
2021-06-23 10:07:00,7804.9
2021-06-23 10:27:00,7804.5
2021-06-23 10:37:00,7804.4
2021-06-23 11:07:00,7803.8
2021-06-23 11:27:00,7803.7
2021-06-23 11:37:00,7803.5
2021-06-23 11:47:00,7803.4
2021-06-23 11:56:59,7803.3
2021-06-23 12:06:59,7803.2
2021-06-23 12:16:59,7803.3
2021-06-23 12:26:59,7803.1
2021-06-23 12:36:59,7803
2021-06-23 12:46:59,7802.8
2021-06-23 12:56:59,7802.8
2021-06-23 13:06:59,7802.7
2021-06-23 13:16:59,7802.6
2021-06-23 13:26:59,7802.5
2021-06-23 13:36:59,7802.3
2021-06-23 13:46:59,7802.2
2021-06-23 13:56:59,7802.3
2021-06-23 14:06:59,7802.1
2021-06-23 14:36:59,7801.7
2021-06-23 14:56:59,7801.8
2021-06-23 15:16:59,7801.6
2021-06-23 15:26:59,7801.4
2021-06-23 15:36:59,7801.4
2021-06-23 15:46:59,7801.4
2021-06-23 15:56:59,7801.2
2021-06-23 16:16:59,7801.3
2021-06-23 16:26:59,7801.2
2021-06-23 16:36:59,7801
2021-06-23 16:46:59,7800.9
2021-06-23 16:56:59,7800.8
2021-06-23 17:06:59,7800.7
2021-06-23 17:16:59,7800.7
2021-06-23 17:36:59,7800.6
2021-06-23 17:46:59,7800.4
2021-06-23 17:56:59,7800.6
2021-06-23 18:36:59,7800.5
2021-06-23 18:46:59,7800.5
2021-06-23 19:06:59,7800.4
2021-06-23 19:26:59,7800.4
2021-06-23 19:36:59,7800.5
2021-06-23 19:46:59,7800.5
2021-06-23 20:06:59,7800.2
2021-06-23 20:56:59,7799.8
2021-06-23 21:06:59,7799.7
2021-06-23 21:26:59,7799.4
2021-06-23 21:36:59,7799.5
2021-06-23 21:46:59,7799.5
2021-06-23 21:56:59,7799.4
2021-06-23 22:06:59,7799.4
2021-06-23 22:46:59,7798.8
2021-06-23 23:16:59,7798.6
2021-06-23 23:26:59,7798.5
2021-06-23 23:36:59,7798.5
2021-06-23 23:46:59,7798.3
2021-06-23 23:56:59,7798.2
2021-06-24 00:16:59,7798.5
2021-06-24 00:36:59,7798.2
2021-06-24 00:46:59,7797.8
2021-06-24 00:56:59,7797.6
2021-06-24 01:16:59,7797.4
2021-06-24 01:26:59,7797.2
2021-06-24 01:36:59,7797.3
2021-06-24 01:46:59,7797
2021-06-24 01:56:58,7796.9
2021-06-24 02:06:58,7796.9
2021-06-23 14:16:59,7802
2021-06-23 14:26:59,7801.9
2021-06-23 14:46:59,7801.8
2021-06-23 15:06:59,7801.6
2021-06-23 16:06:59,7801.2
2021-06-23 17:26:59,7800.5
2021-06-23 18:06:59,7800.6
2021-06-23 18:16:59,7800.4
2021-06-23 18:26:59,7800.6
2021-06-23 18:56:59,7800.6
2021-06-23 19:16:59,7800.4
2021-06-23 19:56:59,7800.3
2021-06-23 20:16:59,7800.2
2021-06-23 20:26:59,7800.1
2021-06-23 20:36:59,7799.9
2021-06-23 20:46:59,7800
2021-06-23 21:16:59,7799.6
2021-06-23 22:16:59,7799.3
2021-06-23 22:26:59,7799.2
2021-06-23 22:36:59,7799
2021-06-23 22:56:59,7799
2021-06-23 23:06:59,7798.9
2021-06-24 00:06:59,7798.5
2021-06-24 00:26:59,7798.3
2021-06-24 01:06:59,7797.4
2021-06-24 02:16:58,7796.8
2021-06-24 02:26:58,7796.7
2021-06-24 02:36:58,7796.8
2021-06-24 02:46:58,7796.8
2021-06-24 02:56:58,7796.8
2021-06-24 03:06:58,7796.8
2021-06-24 03:16:58,7796.7
2021-06-24 03:26:58,7796.8
2021-06-24 03:36:58,7796.8
2021-06-24 03:46:58,7796.9
2021-06-24 03:56:58,7796.8
2021-06-24 04:06:58,7796.4
2021-06-24 04:16:58,7796.3
2021-06-24 04:26:58,7796.2
2021-06-24 04:36:58,7796.1
2021-06-24 04:46:58,7796
2021-06-24 04:56:58,7796.1
2021-06-24 05:06:58,7795.7
2021-06-24 05:16:58,7795.9
2021-06-24 05:26:58,7795.6
2021-06-24 05:36:58,7795.4
2021-06-24 05:46:58,7795.3
2021-06-24 05:56:58,7795.3
2021-06-24 06:06:58,7795.2
2021-06-24 06:16:58,7795.1
2021-06-24 06:26:58,7795
2021-06-24 06:36:58,7795
2021-06-24 06:46:58,7795
2021-06-24 06:56:58,7795
2021-06-24 07:06:58,7794.9
2021-06-24 07:16:58,7794.9
2021-06-24 07:26:58,7794.7
2021-06-24 07:36:58,7794.7
2021-06-24 07:46:58,7794.7
2021-06-24 07:56:58,7794.6
2021-06-24 08:06:58,7794.6
2021-06-24 08:16:58,7794.4
2021-06-24 08:26:58,7794.5
2021-06-24 08:36:58,7794.3
2021-06-24 08:46:58,7794.1
2021-06-24 08:56:58,7794.1
2021-06-24 09:06:58,7794.1
2021-06-24 09:16:58,7793.9
2021-06-24 09:26:58,7793.9
2021-06-24 09:36:58,7793.6
2021-06-24 09:46:58,7793.6
2021-06-24 09:56:58,7793.4
2021-06-24 10:06:58,7793.4
2021-06-24 10:16:58,7793.2
2021-06-24 10:26:58,7793.2
2021-06-24 10:36:58,7793.1
2021-06-24 10:46:58,7793.2
2021-06-24 10:56:58,7793.2
2021-06-24 11:06:58,7793.1
2021-06-24 11:16:58,7793.1
2021-06-24 11:26:58,7793.1
2021-06-24 11:36:58,7792.8
2021-06-24 11:46:58,7792.7
2021-06-24 11:56:58,7792.7
2021-06-24 12:06:58,7792.5
2021-06-24 12:16:58,7792.5
2021-06-24 12:26:58,7792.3
2021-06-24 12:36:58,7792.2
2021-06-24 12:46:58,7792
2021-06-24 12:56:58,7791.9
2021-06-24 13:06:58,7791.8
2021-06-24 13:16:58,7791.7
2021-06-24 13:26:58,7791.7
2021-06-24 13:36:58,7791.6
2021-06-24 13:46:58,7791.4
2021-06-24 13:56:58,7791.2
2021-06-24 14:06:58,7791
2021-06-24 14:16:58,7790.9
2021-06-24 14:36:58,7790.8
2021-06-24 15:06:58,7790.6
2021-06-24 15:16:58,7790.5
2021-06-24 15:46:58,7790.3
2021-06-24 15:56:57,7790.2
2021-06-24 16:06:57,7790.2
2021-06-24 16:16:57,7790
2021-06-24 16:26:57,7790.1
2021-06-24 16:36:57,7789.9
2021-06-24 16:46:57,7790
2021-06-24 17:06:57,7789.9
2021-06-24 17:26:57,7789.9
2021-06-24 17:56:57,7789.8
2021-06-24 18:06:57,7789.7
2021-06-24 18:16:57,7789.7
2021-06-24 18:26:57,7789.6
2021-06-24 18:36:57,7789.7
2021-06-24 18:46:57,7789.6
2021-06-24 19:06:57,7789.4
2021-06-24 19:16:57,7789.4
2021-06-24 19:26:57,7789.5
2021-06-24 19:36:57,7789.4
2021-06-24 19:46:57,7789.2
2021-06-24 19:56:57,7789.4
2021-06-24 20:16:57,7789.4
2021-06-24 20:36:57,7789.2
2021-06-24 20:46:57,7789.1
2021-06-24 20:56:57,7789.2
2021-06-24 21:06:57,7789.1
2021-06-24 21:26:57,7788.8
2021-06-24 21:46:57,7788.7
2021-06-24 22:16:57,7788.6
2021-06-24 22:26:57,7788.4
2021-06-24 22:46:57,7788.3
2021-06-24 23:06:57,7788.2
2021-06-24 23:36:57,7787.9
2021-06-24 23:46:57,7787.8
2021-06-24 23:56:57,7787.8
2021-06-25 00:26:57,7787.4
2021-06-25 01:46:57,7786.5
2021-06-25 01:56:57,7786.6
2021-06-25 02:06:57,7786.4
2021-06-25 02:16:57,7786.5
2021-06-25 02:26:57,7786.4
2021-06-25 02:36:57,7786.1
2021-06-25 02:46:57,7786
2021-06-25 02:56:57,7786
2021-06-25 03:16:57,7786
2021-06-25 03:36:57,7785.7
2021-06-25 03:46:57,7785.8
2021-06-25 03:56:57,7785.7
2021-06-25 04:06:57,7785.7
2021-06-25 04:26:57,7785.7
2021-06-25 04:46:57,7785.5
2021-06-25 04:56:57,7785.4
2021-06-25 05:06:57,7785.3
2021-06-25 05:36:57,7785
2021-06-25 05:46:57,7785.2
2021-06-25 06:06:57,7785.1
2021-06-25 06:16:57,7785
2021-06-25 06:26:57,7784.9
2021-06-25 06:36:57,7784.9
2021-06-25 06:56:56,7784.6
2021-06-25 07:16:56,7784.6
2021-06-25 07:26:56,7784.5
2021-06-25 07:36:56,7784.4
2021-06-25 07:56:56,7784.3
2021-06-25 08:06:56,7784.3
2021-06-25 08:16:56,7784.1
2021-06-25 08:36:56,7784
2021-06-25 08:56:56,7783.9
2021-06-25 09:06:56,7783.7
2021-06-25 09:16:56,7783.7
2021-06-25 09:26:56,7783.6
2021-06-25 09:36:56,7783.5
2021-06-25 09:46:56,7783.4
2021-06-25 09:56:56,7783.2
2021-06-25 10:06:56,7783.2
2021-06-25 10:16:56,7783.2
2021-06-25 10:26:56,7783.1
2021-06-25 10:46:56,7782.8
2021-06-24 14:26:58,7791
2021-06-24 14:46:58,7790.7
2021-06-24 14:56:58,7790.6
2021-06-24 15:26:58,7790.6
2021-06-24 15:36:58,7790.6
2021-06-24 16:56:57,7790
2021-06-24 17:16:57,7789.8
2021-06-24 17:36:57,7789.7
2021-06-24 17:46:57,7789.7
2021-06-24 18:56:57,7789.5
2021-06-24 20:06:57,7789.4
2021-06-24 20:26:57,7789.2
2021-06-24 21:16:57,7788.9
2021-06-24 21:36:57,7788.7
2021-06-24 21:56:57,7788.6
2021-06-24 22:06:57,7788.5
2021-06-24 22:36:57,7788.4
2021-06-24 22:56:57,7788.2
2021-06-24 23:16:57,7788
2021-06-24 23:26:57,7788.1
2021-06-25 00:06:57,7787.7
2021-06-25 00:16:57,7787.7
2021-06-25 00:36:57,7787.1
2021-06-25 00:46:57,7787
2021-06-25 00:56:57,7787.1
2021-06-25 01:06:57,7786.9
2021-06-25 01:16:57,7786.8
2021-06-25 01:26:57,7786.8
2021-06-25 01:36:57,7786.8
2021-06-25 03:06:57,7786
2021-06-25 03:26:57,7786
2021-06-25 04:16:57,7785.7
2021-06-25 04:36:57,7785.5
2021-06-25 05:16:57,7785.3
2021-06-25 05:26:57,7785.2
2021-06-25 05:56:57,7785.2
2021-06-25 06:46:57,7784.7
2021-06-25 07:06:56,7784.6
2021-06-25 07:46:56,7784.3
2021-06-25 08:26:56,7784
2021-06-25 08:46:56,7783.9
2021-06-25 10:36:56,7783
2021-06-25 13:16:56,7781.2
2021-06-25 13:46:56,7780.9
2021-06-25 14:16:56,7780.7
2021-06-25 14:26:56,7780.6
2021-06-25 15:06:56,7780.5
2021-06-25 15:46:56,7780.3
2021-06-25 16:06:56,7780.1
2021-06-25 10:56:56,7782.6
2021-06-25 11:06:56,7782.6
2021-06-25 11:16:56,7782.5
2021-06-25 11:26:56,7782.3
2021-06-25 11:36:56,7782.2
2021-06-25 11:46:56,7782.1
2021-06-25 11:56:56,7782
2021-06-25 12:06:56,7781.9
2021-06-25 12:16:56,7781.8
2021-06-25 12:26:56,7781.8
2021-06-25 12:36:56,7781.7
2021-06-25 12:46:56,7781.5
2021-06-25 12:56:56,7781.5
2021-06-25 13:06:56,7781.1
2021-06-25 13:26:56,7781.1
2021-06-25 13:36:56,7781
2021-06-25 13:56:56,7780.8
2021-06-25 14:06:56,7780.8
2021-06-25 14:36:56,7780.6
2021-06-25 14:46:56,7780.5
2021-06-25 14:56:56,7780.5
2021-06-25 15:16:56,7780.3
2021-06-25 15:26:56,7780.4
2021-06-25 15:36:56,7780.4
2021-06-25 15:56:56,7780.3
2021-06-25 16:16:56,7780.2
2021-06-25 16:26:56,7780.1
2021-06-25 16:36:56,7780
2021-06-25 16:56:56,7779.9
2021-06-25 17:06:56,7779.9
2021-06-25 17:16:56,7779.7
2021-06-25 17:36:56,7779.7
2021-06-25 17:46:56,7779.6
2021-06-25 17:56:56,7779.6
2021-06-25 18:06:56,7779.4
2021-06-25 18:26:56,7779.4
2021-06-25 18:36:56,7779.4
2021-06-25 18:46:56,7779.4
2021-06-25 19:06:56,7779.2
2021-06-25 19:16:56,7779.2
2021-06-25 19:26:56,7779.2
2021-06-25 19:36:56,7779.1
2021-06-25 19:46:56,7779.2
2021-06-25 19:56:56,7779.1
2021-06-25 20:06:56,7779.2
2021-06-25 20:16:56,7779.1
2021-06-25 21:06:55,7779
2021-06-25 21:16:55,7779
2021-06-25 21:36:55,7778.8
2021-06-25 22:06:55,7778.6
2021-06-25 22:16:55,7778.6
2021-06-25 22:26:55,7778.5
2021-06-25 22:36:55,7778.3
2021-06-25 22:46:55,7778.2
2021-06-25 23:06:55,7778.1
2021-06-25 23:16:55,7777.9
2021-06-25 23:26:55,7777.8
2021-06-25 23:36:55,7777.7
2021-06-25 23:46:55,7777.6
2021-06-26 00:26:55,7777.2
2021-06-26 00:36:55,7777.2
2021-06-26 00:46:55,7777.1
2021-06-26 00:56:55,7777
2021-06-26 01:06:55,7777.1
2021-06-26 01:16:55,7777
2021-06-26 01:36:55,7776.9
2021-06-26 01:46:55,7776.6
2021-06-26 02:06:55,7776.6
2021-06-26 02:16:55,7776.4
2021-06-26 02:36:55,7776.4
2021-06-26 02:56:55,7776.5
2021-06-26 03:06:55,7776.3
2021-06-26 03:16:55,7776.2
2021-06-26 03:46:55,7776.1
2021-06-26 04:06:55,7775.9
2021-06-26 04:16:55,7775.8
2021-06-26 04:26:55,7775.8
2021-06-26 04:36:55,7775.7
2021-06-26 04:46:55,7775.7
2021-06-26 05:26:55,7775.5
2021-06-25 16:46:56,7780
2021-06-25 17:26:56,7779.7
2021-06-25 18:16:56,7779.5
2021-06-25 18:56:56,7779.3
2021-06-25 20:26:56,7779.2
2021-06-25 20:36:56,7779.1
2021-06-25 20:46:56,7779.1
2021-06-25 20:56:55,7779
2021-06-25 21:26:55,7779
2021-06-25 21:46:55,7778.8
2021-06-25 21:56:55,7778.7
2021-06-25 22:56:55,7778.1
2021-06-25 23:56:55,7777.6
2021-06-26 00:06:55,7777.5
2021-06-26 00:16:55,7777.3
2021-06-26 01:26:55,7776.9
2021-06-26 01:56:55,7776.6
2021-06-26 02:26:55,7776.6
2021-06-26 02:46:55,7776.3
2021-06-26 03:26:55,7776.2
2021-06-26 03:36:55,7776.1
2021-06-26 03:56:55,7776.1
2021-06-26 04:56:55,7775.6
2021-06-26 05:06:55,7775.4
2021-06-26 05:16:55,7775.5
2021-06-26 06:26:55,7775.1
2021-06-26 06:56:56,7774.8
2021-06-26 07:56:55,7774.4
2021-06-26 08:06:55,7774.3
2021-06-26 08:36:55,7773.9
2021-06-26 09:16:55,7773.6
2021-06-26 09:26:55,7773.6
2021-06-26 10:06:55,7773.1
2021-06-26 10:36:55,7772.8
2021-06-26 12:06:55,7781.5
2021-06-26 13:06:55,7773.1
2021-06-26 13:26:55,7772.6
2021-06-26 14:26:54,7772
2021-06-26 15:06:54,7771.6
2021-06-26 05:36:55,7775.4
2021-06-26 05:46:55,7775.3
2021-06-26 05:56:55,7775.3
2021-06-26 06:06:55,7775.2
2021-06-26 06:16:55,7775.2
2021-06-26 06:36:55,7775
2021-06-26 06:46:55,7774.9
2021-06-26 07:06:56,7774.8
2021-06-26 07:16:56,7774.6
2021-06-26 07:26:56,7774.6
2021-06-26 07:36:56,7774.5
2021-06-26 07:46:56,7774.5
2021-06-26 08:16:55,7774.2
2021-06-26 08:26:55,7774
2021-06-26 08:46:55,7773.8
2021-06-26 08:56:55,7773.8
2021-06-26 09:06:55,7773.7
2021-06-26 09:36:55,7773.5
2021-06-26 09:46:55,7773.4
2021-06-26 09:56:55,7773.3
2021-06-26 10:16:55,7773.1
2021-06-26 10:26:55,7772.9
2021-06-26 10:46:55,7772.8
2021-06-26 10:56:55,7772.7
2021-06-26 11:06:55,7772.6
2021-06-26 11:16:55,7772.5
2021-06-26 11:26:55,7779.7
2021-06-26 11:36:55,7784.6
2021-06-26 11:46:55,7785.9
2021-06-26 11:56:55,7783.8
2021-06-26 12:16:55,7780
2021-06-26 12:26:55,7778.2
2021-06-26 12:36:55,7776.3
2021-06-26 12:46:55,7774.7
2021-06-26 12:56:55,7773.7
2021-06-26 13:16:55,7772.8
2021-06-26 13:36:55,7772.5
2021-06-26 13:46:55,7772.3
2021-06-26 13:56:54,7772.2
2021-06-26 14:06:54,7772.2
2021-06-26 14:16:54,7772
2021-06-26 14:36:54,7771.7
2021-06-26 14:46:54,7771.7
2021-06-26 14:56:54,7771.6
2021-06-26 15:16:54,7771.5
2021-06-26 15:26:54,7771.6
2021-06-26 15:36:54,7771.6
2021-06-26 15:46:54,7771.5
2021-06-26 15:56:54,7771.4
2021-06-26 16:06:54,7771.4
2021-06-26 16:16:54,7771.4
2021-06-26 16:26:54,7771.3
2021-06-26 16:36:54,7771.3
2021-06-26 16:46:54,7771.3
2021-06-26 16:56:54,7771.3
2021-06-26 17:06:54,7771.2
2021-06-26 17:16:54,7771.1
2021-06-26 17:26:54,7771.1
2021-06-26 17:36:54,7771.1
2021-06-26 17:46:54,7771
2021-06-26 17:56:54,7770.9
2021-06-26 18:06:54,7770.9
2021-06-26 18:16:54,7770.9
2021-06-26 18:26:54,7770.9
2021-06-26 18:36:54,7770.9
2021-06-26 18:46:54,7770.8
2021-06-26 18:56:54,7770.6
2021-06-26 19:06:54,7770.5
2021-06-26 19:16:54,7770.5
2021-06-26 19:26:54,7770.4
2021-06-26 19:36:54,7770.5
2021-06-26 19:46:54,7770.4
2021-06-26 19:56:54,7770.3
2021-06-26 20:06:54,7770.3
2021-06-26 20:16:54,7770.3
2021-06-26 20:26:54,7770.2
2021-06-26 20:36:54,7770.1
2021-06-26 20:46:54,7770.1
2021-06-26 20:56:54,7770
2021-06-26 21:06:54,7769.9
2021-06-26 21:26:54,7769.8
2021-06-26 21:36:54,7769.7
2021-06-26 21:46:54,7769.8
2021-06-26 22:06:54,7769.6
2021-06-26 22:26:54,7769.4
2021-06-26 22:36:54,7769.5
2021-06-26 23:16:54,7769.3
2021-06-26 23:36:54,7769.1
2021-06-26 23:46:54,7769
2021-06-26 23:56:54,7768.8
2021-06-27 00:06:54,7768.9
2021-06-27 00:36:54,7768.5
2021-06-27 00:56:54,7768.4
2021-06-27 01:16:54,7768.2
2021-06-27 01:26:54,7768.2
2021-06-27 01:36:54,7768
2021-06-27 01:46:54,7768.1
2021-06-27 01:56:54,7767.9
2021-06-27 02:06:54,7767.9
2021-06-27 02:16:54,7767.9
2021-06-27 02:36:54,7767.8
2021-06-27 02:56:54,7767.7
2021-06-27 03:06:54,7767.5
2021-06-27 03:16:54,7767.5
2021-06-27 03:36:54,7767.5
2021-06-27 03:46:54,7767.4
2021-06-27 03:56:54,7767.3
2021-06-27 04:06:53,7767.2
2021-06-27 04:16:53,7767.1
2021-06-27 04:36:53,7767.1
2021-06-27 04:46:53,7767.1
2021-06-27 04:56:53,7767
2021-06-27 05:06:53,7766.9
2021-06-27 05:16:53,7766.9
2021-06-27 05:36:53,7766.9
2021-06-27 05:46:53,7766.7
2021-06-27 05:56:53,7766.8
2021-06-27 06:06:53,7766.7
2021-06-27 06:16:53,7766.6
2021-06-27 06:26:53,7766.5
2021-06-27 06:36:53,7766.5
2021-06-27 06:46:53,7766.5
2021-06-27 06:56:53,7766.5
2021-06-27 07:26:53,7766.2
2021-06-27 07:36:53,7766.2
2021-06-27 07:46:53,7766
2021-06-27 07:56:53,7765.9
2021-06-27 08:06:53,7765.9
2021-06-27 08:16:53,7765.8
2021-06-27 08:36:53,7765.6
2021-06-27 08:46:53,7765.4
2021-06-27 08:56:53,7765.4
2021-06-27 09:06:53,7765.3
2021-06-27 09:26:53,7765.4
2021-06-27 09:36:53,7771
2021-06-27 09:46:53,7775.4
2021-06-27 09:56:53,7778.7
2021-06-27 10:26:53,7782.3
2021-06-27 10:36:53,7782.9
2021-06-27 11:06:53,7780.7
2021-06-27 11:26:53,7779
2021-06-27 11:36:53,7781.9
2021-06-27 11:46:53,7784.3
2021-06-27 12:06:53,7787.2
2021-06-27 12:26:53,7787.3
2021-06-27 12:46:53,7784.8
2021-06-27 12:56:53,7784.8
2021-06-27 13:06:53,7784.8
2021-06-27 13:36:53,7784.1
2021-06-27 13:46:53,7784.3
2021-06-27 13:56:53,7784.4
2021-06-27 14:16:53,7784.7
2021-06-27 14:36:53,7785
2021-06-27 14:46:53,7785.4
2021-06-27 15:06:53,7785.6
2021-06-27 15:26:53,7785.9
2021-06-27 15:36:53,7786.1
2021-06-27 15:46:53,7786.4
2021-06-27 16:06:53,7786.4
2021-06-27 16:16:53,7786.4
2021-06-27 16:26:53,7786.5
2021-06-26 21:16:54,7769.9
2021-06-26 21:56:54,7769.7
2021-06-26 22:16:54,7769.5
2021-06-26 22:46:54,7769.5
2021-06-26 22:56:54,7769.3
2021-06-26 23:06:54,7769.2
2021-06-26 23:26:54,7769.2
2021-06-27 00:16:54,7768.7
2021-06-27 00:26:54,7768.6
2021-06-27 00:46:54,7768.5
2021-06-27 01:06:54,7768.3
2021-06-27 02:26:54,7767.9
2021-06-27 02:46:54,7767.7
2021-06-27 03:26:54,7767.4
2021-06-27 04:26:53,7767.2
2021-06-27 05:26:53,7766.9
2021-06-27 07:06:53,7766.4
2021-06-27 07:16:53,7766.3
2021-06-27 08:26:53,7765.5
2021-06-27 09:16:53,7765.4
2021-06-27 10:06:53,7779.8
2021-06-27 10:16:53,7781.2
2021-06-27 10:46:53,7782.6
2021-06-27 10:56:53,7781.9
2021-06-27 11:16:53,7778.4
2021-06-27 11:56:53,7786.2
2021-06-27 12:16:53,7787.8
2021-06-27 12:36:53,7784.6
2021-06-27 13:16:53,7784.3
2021-06-27 13:26:53,7783.9
2021-06-27 14:06:53,7784.6
2021-06-27 14:26:53,7784.9
2021-06-27 14:56:53,7785.5
2021-06-27 15:16:53,7785.8
2021-06-27 15:56:53,7786.3
2021-06-27 16:36:53,7786.5
2021-06-27 17:16:53,7786.6
2021-06-27 17:46:53,7786.8
2021-06-27 18:56:53,7786.9
2021-06-27 19:26:53,7786.9
2021-06-27 19:56:52,7786.8
2021-06-27 20:06:52,7786.8
2021-06-27 20:16:52,7786.8
2021-06-27 21:46:52,7786.4
2021-06-27 22:36:52,7786
2021-06-27 22:46:52,7786
2021-06-27 23:56:52,7785.1
2021-06-28 00:06:52,7785
2021-06-27 16:46:53,7786.5
2021-06-27 16:56:53,7786.6
2021-06-27 17:06:53,7786.6
2021-06-27 17:26:53,7786.7
2021-06-27 17:36:53,7786.8
2021-06-27 17:56:53,7786.8
2021-06-27 18:06:53,7786.8
2021-06-27 18:16:53,7786.9
2021-06-27 18:26:53,7786.9
2021-06-27 18:36:53,7786.9
2021-06-27 18:46:53,7787
2021-06-27 19:06:53,7787
2021-06-27 19:16:53,7787
2021-06-27 19:36:53,7786.8
2021-06-27 19:46:53,7786.8
2021-06-27 20:26:52,7786.7
2021-06-27 20:36:52,7786.8
2021-06-27 20:46:52,7786.7
2021-06-27 20:56:52,7786.7
2021-06-27 21:06:52,7786.7
2021-06-27 21:16:52,7786.8
2021-06-27 21:26:52,7786.5
2021-06-27 21:36:52,7786.6
2021-06-27 21:56:52,7786.4
2021-06-27 22:06:52,7786.2
2021-06-27 22:16:52,7786.2
2021-06-27 22:26:52,7786.1
2021-06-27 22:56:52,7786
2021-06-27 23:06:52,7785.8
2021-06-27 23:16:52,7785.8
2021-06-27 23:26:52,7785.6
2021-06-27 23:36:52,7785.5
2021-06-27 23:46:52,7785.4
2021-06-28 00:16:52,7785
2021-06-28 00:26:52,7784.9
2021-06-28 00:36:52,7784.8
2021-06-28 00:46:52,7784.8
2021-06-28 01:06:52,7784.6
2021-06-28 01:16:52,7784.3
2021-06-28 01:36:52,7784
2021-06-28 01:46:52,7784.1
2021-06-28 01:56:52,7783.9
2021-06-28 02:06:52,7783.9
